TotalCharges,AvgMonthlyCharge,Tenure,MonthlyCharges,Contract,InternetService_Fiber optic,TotalServicesSubscribed,PaymentMethod_Electronic check,Churn
0.7414737090656867,0.17314240915608436,0.43478260869565216,0.26034958601655944,0.0,1,-0.3333333333333333,1,0
-0.38297840940954236,-0.4026161858851032,-0.5869565217391305,-0.3882244710211591,0.0,0,-0.3333333333333333,0,0
-0.36906184973657413,0.032034144154567394,-0.5869565217391305,0.1895124195032201,0.0,1,-0.3333333333333333,1,1
0.833296438954561,0.19864005824677805,0.5,0.17295308187672506,2.0,0,0.6666666666666666,0,0
0.8440105665500806,-0.1601039203471161,0.8695652173913043,-0.1140754369825205,2.0,0,0.3333333333333333,0,0
0.7214179247649828,0.3491169677236687,0.30434782608695654,0.3661453541858327,0.0,1,0.0,1,0
0.00940068771122036,0.4564212567864436,-0.30434782608695654,0.5289788408463661,0.0,1,0.6666666666666666,0,1
0.10569501630731547,-0.004268146401025764,-0.08695652173913043,-0.015639374425022896,0.0,0,0.3333333333333333,0,0
-0.22468676672422191,0.16270579692895387,-0.45652173913043476,0.1895124195032201,0.0,1,-0.3333333333333333,0,1
0.903705671403905,0.07254927035868948,0.6739130434782609,0.0827966881324747,1.0,0,1.0,0,0
0.10566550080429747,0.4982833022411891,-0.2391304347826087,0.46182152713891467,0.0,1,0.0,1,1
1.4511739791325393,0.5501627395370755,0.7391304347826086,0.5390984360625578,1.0,1,0.3333333333333333,0,0
1.677011850474462,0.6799521206281121,0.8043478260869565,0.7010119595216193,1.0,1,1.0,1,0
-0.14765130384734584,-0.811861528135667,0.10869565217391304,-0.8353265869365225,2.0,0,-0.6666666666666666,0,0
1.9064506131845753,0.7142769121083167,0.9347826086956522,0.6835326586936524,2.0,1,0.6666666666666666,0,0
0.9777157952214401,0.5496702166819006,0.391304347826087,0.5547378104875806,0.0,1,0.3333333333333333,1,0
1.197193075662992,0.3780950856113909,0.6739130434782609,0.35970561177552923,0.0,1,0.0,0,0
0.4626407520550169,-0.5383323841418638,0.9347826086956522,-0.5197792088316466,2.0,0,0.3333333333333333,0,0
-0.1291155679520668,-0.3164748102368498,-0.2391304347826087,-0.29346826126954917,1.0,0,0.0,0,0
-0.15858679771550008,0.4593097071946252,-0.43478260869565216,0.44250229990800394,0.0,1,0.0,1,1
-0.339561104470123,0.2033438359164027,-0.5652173913043478,0.09107635694572223,0.0,0,0.6666666666666666,1,0
0.665810717079146,0.13513377908399263,0.391304347826087,0.15731370745170214,1.0,1,-0.3333333333333333,1,0
0.32545269402753796,0.18837623084998456,0.043478260869565216,0.16283348666053377,2.0,0,1.0,0,0
-0.1368486297427724,-0.9535481545911663,0.45652173913043476,-0.9236430542778289,2.0,0,-0.6666666666666666,0,0
-0.14970263130709405,0.33919318968843415,-0.41304347826086957,0.17479300827966884,0.0,1,0.0,0,0
-0.3971310931066543,-0.3924758812606358,-0.6086956521739131,-0.39190432382704693,0.0,0,-0.3333333333333333,0,0
-0.08969761367158097,-0.9101100678512362,0.5,-0.9190432382704692,1.0,0,-0.6666666666666666,1,0
1.6836971119080297,0.7482507736247614,0.7608695652173914,0.7589696412143515,2.0,1,1.0,0,0
0.008869408656897022,-0.8731738996023232,0.717391304347826,-0.8482060717571297,2.0,0,-0.6666666666666666,0,0
-0.35924794498310236,-0.2065702964787336,-0.5652173913043478,-0.10763569457221701,0.0,0,0.3333333333333333,0,0
1.4004958604507018,0.7245050115780175,0.5869565217391305,0.7387304507819689,1.0,1,1.0,1,0
0.38201915556145866,-0.2191087363865896,0.3695652173913043,-0.27046918123275066,1.0,0,-0.3333333333333333,0,0
-0.26926993403285077,-0.18540625159963686,-0.45652173913043476,-0.28886844526218947,0.0,0,0.0,0,0
0.2115523678812297,0.0007221126020455345,0.021739130434782608,0.08095676172953094,0.0,0,0.6666666666666666,1,0
-0.052522837620460165,-0.7983543772698731,0.34782608695652173,-0.8178472861085556,1.0,0,-0.6666666666666666,0,0
-0.3881878956922124,0.1661627189600223,-0.6086956521739131,0.1655933762649494,0.0,1,-0.3333333333333333,1,1
-0.24474255102492584,-0.3492329293083616,-0.391304347826087,-0.36430542778288866,0.0,0,0.3333333333333333,1,0
-0.2649459128407196,0.011951073307407797,-0.4782608695652174,0.08831646734130656,0.0,1,-0.3333333333333333,0,1
0.8656749457652633,0.6028542791513716,0.2826086956521739,0.6154553817847287,0.0,1,1.0,0,0
-0.12431929871164828,-0.9305704876966587,0.43478260869565216,-0.9236430542778289,2.0,0,-0.6666666666666666,0,0
-0.14043476335945454,0.5852953101046745,-0.43478260869565216,0.532658693652254,0.0,1,0.3333333333333333,0,0
0.24229276427443514,-0.12977614535300533,0.13043478260869565,-0.15087396504139827,1.0,0,0.0,0,0
-0.0996295804371246,-0.8908103971615448,0.41304347826086957,-0.9144434222631095,2.0,0,-0.6666666666666666,0,0
-0.13797021885745486,-0.9252226364717843,0.3695652173913043,-0.9273229070837166,2.0,0,-0.6666666666666666,0,0
-0.11372323312820058,-0.655170167833045,0.0,-0.6734130634774609,0.0,0,-0.3333333333333333,0,0
0.3469990112306489,0.2827454939455657,0.021739130434782608,0.2152713891444343,0.0,1,0.0,0,0
-0.3895603665825475,0.0804310525895254,-0.6086956521739131,0.08003679852805905,0.0,1,-0.3333333333333333,1,0
1.2749811838668261,0.299453252060976,0.8043478260869565,0.25114995400184004,2.0,0,1.0,0,0
1.6860583521494665,0.7190575102675208,0.782608695652174,0.7488500459981602,0.0,1,1.0,0,0
1.7899676805241955,0.6132195580667495,0.9347826086956522,0.5620975160993563,2.0,1,0.6666666666666666,0,0
-0.13789643009990996,0.12798293563911112,-0.3695652173913043,0.15823367065317404,0.0,1,-0.3333333333333333,1,1
0.9899942444769114,-0.06368851377614432,0.9130434782608695,-0.06439742410303588,1.0,0,0.3333333333333333,0,0
-0.3780050471510161,-0.876998073135187,-0.5217391304347826,-0.907083716651334,0.0,0,-0.6666666666666666,0,1
-0.08481279792210857,-0.9042421643010635,0.5,-0.9080036798528058,2.0,0,-0.6666666666666666,0,0
0.3305588760496451,0.5575784774644638,-0.08695652173913043,0.517939282428703,0.0,1,0.6666666666666666,1,1
-0.4056463157273358,-0.924380951107698,-0.6086956521739131,-0.9227230910763569,0.0,0,-0.6666666666666666,0,0
-0.4058676819999705,-0.9382086392319717,-0.6086956521739131,-0.936522539098436,0.0,0,-0.6666666666666666,1,0
0.6526025294786088,0.4525656768462951,0.1956521739130435,0.4535418583256671,1.0,1,0.3333333333333333,0,0
0.48189961777423596,-0.4511527679374781,0.8043478260869565,-0.45630174793008277,1.0,0,0.3333333333333333,0,0
1.8350673691356387,0.7670028810736845,0.8478260869565217,0.7295308187672495,2.0,1,1.0,0,1
-0.38203391331296765,-0.9273308579075432,-0.5217391304347826,-0.8472861085556578,0.0,0,-0.6666666666666666,0,0
1.7439234958161776,0.5732729034855145,0.9347826086956522,0.6218951241950325,1.0,1,0.6666666666666666,1,0
-0.1378078835908561,-0.7623377309013655,0.06521739130434782,-0.7396504139834407,1.0,0,-0.3333333333333333,0,0
0.745782972506309,0.3845115616665772,0.30434782608695654,0.4415823367065318,1.0,1,0.0,0,0
-0.009238352444621525,-0.9477215765248749,0.9347826086956522,-0.937442502299908,2.0,0,-0.6666666666666666,0,0
1.1346792402709522,0.45935998969689523,0.5652173913043478,0.48574057037718504,0.0,1,0.3333333333333333,1,1
0.48632694322693,-0.21815837186834927,0.5,-0.22815087396504127,1.0,0,0.3333333333333333,0,0
0.7554640574962,0.3985750708286292,0.30434782608695654,0.39190432382704715,0.0,1,0.3333333333333333,1,0
0.43494045247266133,0.13237831338071582,0.17391304347826086,0.11315547378104887,0.0,1,-0.6666666666666666,1,1
0.5988547984829032,-0.31057563680790623,0.7608695652173914,-0.28978840846366133,2.0,0,0.6666666666666666,1,0
-0.3382919378403506,0.22977008433168145,-0.5652173913043478,0.3587856485740571,0.0,1,0.3333333333333333,1,0
-0.07916057909416924,-0.7199616283371851,0.15217391304347827,-0.7230910763569457,2.0,0,-0.3333333333333333,0,0
-0.09737164445625061,0.6660797369462649,-0.41304347826086957,0.5501379944802209,0.0,1,0.3333333333333333,1,1
-0.16510972388246928,-0.9212556687511549,0.2608695652173913,-0.9144434222631095,2.0,0,-0.6666666666666666,0,0
0.22344711559746758,0.17241078544580524,-0.043478260869565216,0.2732290708371667,0.0,1,0.0,0,0
1.2163043638671212,0.5190486121981839,0.5869565217391305,0.5418583256669735,1.0,1,0.3333333333333333,0,0
-0.37832971768421364,-0.9503462765855009,-0.5,-0.9135234590616375,0.0,0,-0.6666666666666666,0,0
-0.34385561015923616,0.11392478604609944,-0.5652173913043478,0.07451701931922745,0.0,1,-0.6666666666666666,1,1
-0.3082008825135402,-0.37403896376160406,-0.4782608695652174,-0.36154553817847274,0.0,0,-0.3333333333333333,0,0
-0.39304319593866677,-1.0068861569158647,-0.5434782608695652,-0.9107635694572217,0.0,0,-0.6666666666666666,0,0
0.48201767978630783,0.39472462650104784,0.08695652173913043,0.3422263109475623,2.0,1,0.3333333333333333,1,0
0.218695119611576,0.16141691982601244,-0.043478260869565216,0.141674333026679,0.0,1,-0.3333333333333333,1,1
0.09722406694116088,-0.8553577412206984,0.9347826086956522,-0.8610855565777369,2.0,0,-0.6666666666666666,0,0
-0.4057791354909166,-0.9326775639822623,-0.6086956521739131,-0.9310027598896045,0.0,0,-0.6666666666666666,0,0
0.7646876521893126,-0.26191134438016966,0.9130434782608695,-0.2557497700091995,1.0,0,0.6666666666666666,1,0
-0.05280323489913073,0.4272578352347703,-0.34782608695652173,0.2870285188592458,0.0,1,-0.3333333333333333,1,0
0.031906258762415,-0.18863732139134212,-0.08695652173913043,-0.21619135234590606,0.0,0,1.0,0,1
0.5506264665515562,-0.39969930043003254,0.8260869565217391,-0.36430542778288866,2.0,0,-0.3333333333333333,0,0
-0.40114520151709687,-0.6432179592474658,-0.6086956521739131,-0.6421343146274148,0.0,0,-0.3333333333333333,1,1
-0.3876271011348711,-0.5478069111899772,-0.5869565217391305,-0.4783808647654093,0.0,0,-0.6666666666666666,1,1
-0.06090524047756082,-0.7873474898823374,0.30434782608695654,-0.8215271389144434,2.0,0,-0.6666666666666666,0,0
0.11332477383745815,0.12884800115219963,-0.13043478260869565,0.08555657773689064,0.0,1,-0.3333333333333333,0,0
-0.03447410752497748,-0.9287165074883298,0.7608695652173914,-0.9227230910763569,2.0,0,-0.6666666666666666,0,0
-0.06611472676023082,-0.9181867937374094,0.6086956521739131,-0.9337626494940202,2.0,0,-0.6666666666666666,0,0
-0.3908147754608108,0.002074153218641005,-0.6086956521739131,0.0018399264029440392,0.0,1,-0.6666666666666666,0,1
1.4849544723365948,0.3485985782959263,0.9347826086956522,0.32566697332106725,2.0,0,1.3333333333333333,0,0
-0.24524431457623116,0.002189383953009848,-0.45652173913043476,0.01471941122355127,0.0,0,0.3333333333333333,1,1
1.3508360266229837,0.5079710796101021,0.6956521739130435,0.564857405703772,2.0,1,0.3333333333333333,0,0
1.1494812650344595,0.2268461044470695,0.7608695652173914,0.25666973321067166,1.0,1,0.0,0,0
0.10674281666445304,-0.8407656351261744,0.9130434782608695,-0.8537258509659613,2.0,0,-0.6666666666666666,0,0
1.4823128348164873,0.5232574464278049,0.782608695652174,0.5280588776448943,2.0,1,0.6666666666666666,0,0
-0.3935006862354452,-0.9197717217329402,-0.5652173913043478,-0.9337626494940202,1.0,0,-0.6666666666666666,0,0
-0.39813462020926493,-0.45516140075734335,-0.6086956521739131,-0.4544618215271389,0.0,0,-0.6666666666666666,1,1
0.15802600315815887,-0.11072905367960093,0.021739130434782608,-0.10763569457221701,1.0,0,0.3333333333333333,0,0
-0.0953793480025383,0.020080875976028686,-0.30434782608695654,-0.015639374425022896,0.0,0,0.6666666666666666,0,0
-0.24503770605510544,0.0038026142341752197,-0.45652173913043476,-0.03311867525298983,0.0,0,0.3333333333333333,1,0
-0.21813432505423475,0.4296789469283243,-0.4782608695652174,0.4535418583256671,0.0,1,0.0,0,1
1.9291332772538778,0.7919775450110808,0.8913043478260869,0.6954921803127878,1.0,1,1.0,0,0
1.1276988238072048,0.25405031519935767,0.717391304347826,0.2897884084636615,2.0,0,1.3333333333333333,1,0
-0.37810835141157895,-0.9480416618981219,-0.5,-0.9319227230910763,0.0,0,-0.6666666666666666,0,0
-0.07135372854591875,0.221341779189267,-0.32608695652173914,0.1941122355105798,0.0,1,-0.3333333333333333,0,0
0.12614925989876186,0.23006339892825695,-0.15217391304347827,0.25390984360625596,0.0,1,-0.3333333333333333,0,0
-0.28767285016454897,-0.9449129728679834,-0.15217391304347827,-0.9236430542778289,1.0,0,-0.6666666666666666,0,0
-0.10936969643305146,-0.11684396465011301,-0.2826086956521739,-0.11223551057957673,2.0,0,0.3333333333333333,0,0
-0.33734744174377596,-0.8329338403125013,-0.41304347826086957,-0.8215271389144434,2.0,0,-0.6666666666666666,0,0
-0.18594766901314916,-0.2125032019816271,-0.34782608695652173,-0.264029438822447,0.0,0,0.0,1,0
0.05838166496952524,0.1710945943910132,-0.1956521739130435,0.22171113155473804,0.0,1,-0.3333333333333333,1,1
-0.37170348725668156,-0.050471061653599276,-0.5869565217391305,-0.011959521619135079,0.0,1,-0.6666666666666666,1,0
0.7566889508714453,0.08013536617680514,0.5217391304347826,0.06531738730450803,2.0,0,0.6666666666666666,0,0
-0.3425716857779549,-0.9047707752223645,-0.391304347826087,-0.9153633854645814,1.0,0,-0.6666666666666666,0,0
-0.00917932143858559,-0.9324905227902431,0.8695652173913043,-0.9282428702851886,2.0,0,-0.6666666666666666,0,0
-0.33103112409793245,-0.03848706527922862,-0.5434782608695652,0.010119595216191563,0.0,1,-0.6666666666666666,0,1
1.434423931169847,0.3047596855760066,0.9347826086956522,0.34406623735050607,2.0,0,1.3333333333333333,0,0
0.3709065686751966,-0.45404882814964315,0.6304347826086957,-0.46090156393744247,0.0,0,0.3333333333333333,1,1
-0.31674562063723977,-0.9264551043263392,-0.2826086956521739,-0.9190432382704692,0.0,0,-0.6666666666666666,1,0
0.633018993226192,0.22070169351529736,0.30434782608695654,0.25574977000919974,1.0,1,0.3333333333333333,0,0
-0.33994480600935645,0.9414350997943023,-0.5869565217391305,0.6264949402023922,0.0,1,0.6666666666666666,1,1
-0.06280899042221927,0.25946669073190753,-0.32608695652173914,0.21343146274149052,2.0,0,1.0,0,0
1.0642257345670814,0.44259472821672957,0.5217391304347826,0.4507819687212512,1.0,1,0.3333333333333333,0,1
-0.21841472233290538,-0.9196852986821635,0.06521739130434782,-0.9162833486660534,1.0,0,-0.6666666666666666,0,0
-0.18132849279083837,-0.8737336542132994,0.10869565217391304,-0.8399264029438822,0.0,0,-0.6666666666666666,1,0
-0.0734493292601939,0.11140507398789866,-0.30434782608695654,0.07543698252069933,0.0,1,-0.6666666666666666,0,1
-0.26296837413851626,0.029597837199338298,-0.4782608695652174,0.11223551057957698,0.0,1,-0.3333333333333333,0,1
0.04861203347058044,0.6197108894362003,-0.30434782608695654,0.6439742410303588,0.0,1,0.6666666666666666,0,0
-0.04207434955210223,-0.918396509034242,0.6956521739130435,-0.9162833486660534,1.0,0,-0.6666666666666666,0,0
-0.40276855418308466,-0.7446210054921397,-0.6086956521739131,-0.7433302667893283,0.0,0,-0.3333333333333333,0,1
-0.3982379244698278,-0.4616143218820044,-0.6086956521739131,-0.46090156393744247,0.0,0,-0.6666666666666666,0,0
-0.2160239665884506,0.2303462380035262,-0.45652173913043476,0.26034958601655944,0.0,1,-0.3333333333333333,0,1
0.31249538820265355,0.0738384578474474,0.08695652173913043,0.08095676172953094,1.0,0,0.6666666666666666,0,0
-0.08349935803780932,0.2797624952425173,-0.34782608695652173,0.16375344986200563,0.0,1,0.0,1,1
-0.4042886025885096,-0.8395711306121527,-0.6086956521739131,-0.8380864765409384,0.0,0,-0.6666666666666666,1,1
-0.10941396968757838,-0.3529747855189605,-0.1956521739130435,-0.34130634774609014,0.0,0,-0.3333333333333333,0,0
-0.38736146160770946,-0.7919424270729875,-0.5652173913043478,-0.735050597976081,0.0,0,-0.3333333333333333,1,0
-0.33935449594899725,-0.9496253458371413,-0.34782608695652173,-0.9328426862925483,1.0,0,-0.6666666666666666,1,0
0.29059488496332697,-0.20022492403948355,0.2391304347826087,-0.2529898804047837,0.0,0,-0.3333333333333333,0,0
0.5250217676834757,0.06381638856423512,0.30434782608695654,0.028518859245630388,1.0,0,0.3333333333333333,0,0
-0.25488112631159515,0.33486051407616174,-0.5,0.3799448022079118,0.0,1,0.3333333333333333,1,1
-0.005652218827939336,-0.9292974624407732,0.8695652173913043,-0.9310027598896045,2.0,0,-0.6666666666666666,0,0
1.9877953395020735,0.7848493352018323,0.9347826086956522,0.724011039558418,2.0,1,1.0,0,0
-0.05957704284175261,-0.9240997099933062,0.6521739130434783,-0.939282428702852,2.0,0,-0.6666666666666666,0,0
0.14967311580407613,0.4562215235135376,-0.1956521739130435,0.48206071757129726,0.0,1,0.6666666666666666,1,0
-0.23823438260946564,-0.845563128799338,-0.10869565217391304,-0.8509659613615455,2.0,0,-0.6666666666666666,0,0
1.5127285606764953,0.7405508215866331,0.6521739130434783,0.7543698252069918,0.0,1,1.0,1,0
1.9619250011068314,0.7624049488297471,0.9347826086956522,0.7709291628334869,2.0,1,1.0,0,0
-0.405483980460737,-0.9142406464832307,-0.6086956521739131,-0.9126034958601655,0.0,0,-0.6666666666666666,0,0
0.3797464618290758,0.5340133655055163,-0.043478260869565216,0.5804967801287951,1.0,1,0.6666666666666666,0,0
-0.08330750726819262,0.1680064107099256,-0.32608695652173914,0.17847286108555666,0.0,1,0.0,0,0
1.7741621286580778,0.6262157455397318,0.9130434782608695,0.6476540938362467,2.0,1,0.6666666666666666,1,0
-0.1064329038827644,0.16956645757522837,-0.34782608695652173,0.1462741490340387,0.0,1,-0.3333333333333333,0,0
0.4617405292129691,-0.056944933820872755,0.32608695652173914,-0.027598896044158237,0.0,1,-0.6666666666666666,0,0
0.38083853544074026,0.20320416229898594,0.08695652173913043,0.17663293468261287,1.0,1,0.0,0,0
0.8219034547896282,-0.22664605108879024,0.9347826086956522,-0.27414903403863833,2.0,0,1.0,0,0
-0.38802556042561354,0.1763030235844899,-0.6086956521739131,0.17571297148114098,0.0,1,-0.3333333333333333,1,1
0.15935420079396706,0.5803141078330065,-0.21739130434782608,0.6669733210671573,0.0,1,1.0,1,1
1.552382638981125,0.6200853893228995,0.7608695652173914,0.5906163753449865,1.0,1,1.0,0,0
-0.3866678472867874,-0.5178469202540508,-0.5869565217391305,-0.4480220791168353,0.0,0,-0.6666666666666666,0,1
-0.4041557828249288,-0.8312745177375884,-0.6086956521739131,-0.8298068077276909,0.0,0,-0.6666666666666666,1,0
-0.07979516240905533,-0.957023362417459,0.6956521739130435,-0.9310027598896045,2.0,0,-0.6666666666666666,0,0
-0.2522099732884698,-0.9534667778518601,0.0,-0.9264029438822448,1.0,0,-0.6666666666666666,1,0
0.17157361904340254,0.2870447693449774,-0.13043478260869565,0.30266789328426874,0.0,1,-0.3333333333333333,1,0
0.6029722111539086,-0.18494735025399212,0.6086956521739131,-0.21343146274149025,0.0,0,1.0,0,0
0.5151193164209502,-0.4928034406511995,0.9347826086956522,-0.4618215271389144,2.0,0,0.6666666666666666,0,0
0.7067929930195835,-0.2383041423558548,0.8043478260869565,-0.2529898804047837,2.0,0,1.0,0,0
1.1599445108543263,0.21346050346715342,0.782608695652174,0.2548298068077279,2.0,0,1.0,0,0
-0.22725461548678444,0.14265564914875714,-0.45652173913043476,0.17755289788408476,0.0,1,-0.3333333333333333,0,0
-0.33240359498826755,-0.059919981871852775,-0.5434782608695652,-0.003679852805887556,0.0,1,-0.6666666666666666,1,1
0.13056182759994692,-0.8198098711519229,0.9130434782608695,-0.8390064397424103,2.0,0,-0.6666666666666666,0,0
-0.4056463157273358,-0.924380951107698,-0.6086956521739131,-0.9227230910763569,1.0,0,-0.6666666666666666,1,0
-0.3586723926742522,-0.47014139622530654,-0.5434782608695652,-0.37350505979760806,0.0,0,-0.3333333333333333,0,1
-0.3468661914670681,-0.9597951968037547,-0.3695652173913043,-0.9383624655013799,1.0,0,-0.6666666666666666,0,0
-0.031227402193001862,-0.30678262513492843,-0.10869565217391304,-0.36338546458141663,1.0,0,0.3333333333333333,0,0
0.3397824707427577,0.21725082261056494,0.043478260869565216,0.19871205151793953,1.0,0,1.0,0,0
-0.39531588967104975,-0.27908883864159123,-0.6086956521739131,-0.27874885004599803,0.0,0,-0.3333333333333333,0,1
0.39214297309661905,0.37674304499479544,0.021739130434782608,0.35970561177552923,0.0,1,0.0,0,0
0.800667050368206,0.31436415366500436,0.391304347826087,0.27506899724011047,2.0,0,1.0,0,0
1.2886763772671594,0.6700197745006875,0.5434782608695652,0.6927322907083718,2.0,1,1.0,0,0
0.989640058440696,0.45377863194491574,0.45652173913043476,0.4259429622815089,0.0,1,0.6666666666666666,0,0
-0.3866383317837695,0.26295653582993833,-0.6086956521739131,0.2621895124195032,0.0,1,0.0,0,1
0.05086996945145442,-0.8955732675154612,0.9347826086956522,-0.9218031278748849,2.0,0,-0.6666666666666666,0,0
-0.20440961615088327,-0.8505061299564058,0.0,-0.8316467341306348,0.0,0,-0.6666666666666666,1,0
-0.3779312583934712,-0.24498054126838284,-0.5869565217391305,-0.29346826126954917,0.0,0,-0.3333333333333333,0,1
-0.32334233556175385,-0.7454506667795961,-0.41304347826086957,-0.749770009199632,2.0,0,-0.3333333333333333,0,0
-0.026150735673912698,0.040842893626326884,-0.2391304347826087,0.05151793928242892,0.0,1,-0.6666666666666666,1,0
-0.08094626702675581,0.5809095585177837,-0.391304347826087,0.4535418583256671,0.0,1,0.3333333333333333,1,1
-0.32768111450539394,-0.9691480914100342,-0.2826086956521739,-0.9310027598896045,2.0,0,-0.6666666666666666,0,0
1.4627735718185977,0.32935504565631196,0.9347826086956522,0.2989880404783809,2.0,0,1.0,0,0
1.9137114269269935,0.7205761922538192,0.9347826086956522,0.7148114075436984,2.0,1,1.0,0,0
0.5292424846150441,0.13661868287011078,0.2608695652173913,0.08003679852805905,1.0,0,0.6666666666666666,0,0
1.396555540797804,0.4408444252071333,0.782608695652174,0.44250229990800394,0.0,1,0.6666666666666666,1,0
-0.19576157376662093,-0.2596591640464581,-0.34782608695652173,-0.28610855565777366,0.0,0,0.0,1,0
-0.33091306208586063,-0.03664337352932556,-0.5434782608695652,0.09199632014719412,0.0,1,-0.3333333333333333,1,0
0.3356650580717523,-0.15830454497720353,0.2608695652173913,-0.09843606255749761,1.0,0,0.0,0,0
